userId,movieId,rating,timestamp
405,29,4,885545639
151,614,4,879528729
592,678,2,882607690
194,282,3,879539614
251,471,3,886272319
566,31,3,881650825
637,338,4,882900888
371,1,4,877487440
730,109,4,880310390
141,696,4,884585498
385,283,2,879439984
775,286,4,891032741
618,70,3,891307495
92,179,5,875653077
562,161,3,879196445
689,250,5,876676334
663,1276,3,889492679
295,79,4,879517600
600,184,3,888451750
751,85,3,889297767
619,22,5,885953992
593,660,5,875671372
758,69,5,881976233
684,742,4,875810830
660,1411,2,891201294
465,56,4,883531110
398,498,5,875657734
500,471,4,883865391
454,956,2,888266955
749,15,5,878846841
54,117,5,880935384
763,210,3,878915015
546,53,5,885141502
642,376,3,885606194
34,990,5,888602808
496,421,3,876066229
487,25,1,883445130
650,404,3,891369443
645,4,4,892055347
614,147,5,879464332
752,271,5,891208452
344,98,4,884901180
526,288,4,885681910
535,152,4,879618385
290,1,5,880474327
303,187,5,879466631
714,685,4,892777903
524,447,5,884636182
636,9,3,891448185
731,419,4,886183039
