userId,movieId,rating,timestamp
201,26,4,884111927
270,387,5,876955689
104,100,4,888465166
95,96,4,879196298
130,204,5,875216718
290,239,2,880474451
314,833,4,877887155
313,969,4,891015387
295,722,4,879518881
269,412,3,891446904
49,1,2,888068651
332,228,5,888359980
301,11,4,882076291
125,434,4,879454100
336,66,3,877756126
1,145,2,875073067
327,230,4,887820448
262,292,4,879961282
313,205,5,891013652
321,523,3,879440687
248,185,3,884534772
38,384,5,892433660
224,778,1,888104057
217,1222,1,889070050
6,475,5,883599478
331,47,5,877196235
38,423,5,892430071
1,174,5,875073198
308,60,3,887737760
207,642,3,875991116
215,1039,5,891436543
56,239,4,892676970
109,1011,3,880571872
10,124,5,877888545
320,210,5,884749227
269,180,3,891448120
290,380,3,880731766
311,205,5,884365357
129,270,3,883243934
109,281,2,880571919
235,898,3,889654553
335,328,3,891566903
13,508,3,882140426
201,558,2,884112537
276,801,3,877935306
81,118,2,876533764
288,200,4,886373534
263,97,4,891299387
293,87,4,888907015
136,117,4,882694498
