userId,movieId,rating,timestamp
343,186,4,876407485
205,313,3,888284313
201,461,4,884113924
276,1478,3,889174849
91,264,4,891438583
250,294,1,878089033
68,405,3,876974518
246,99,3,884922657
10,704,3,877892050
97,435,4,884238752
99,118,2,885679237
102,302,3,880680541
70,152,4,884149877
41,31,3,890687473
178,179,2,882828320
6,19,4,883602965
89,246,5,879461219
254,257,3,886471389
94,402,4,891723261
42,404,5,881108760
130,566,4,878537558
13,614,4,884538634
286,642,3,877531498
291,410,5,874834481
214,121,4,891543632
246,284,1,884922475
130,413,3,876251127
320,1210,4,884751316
60,810,4,883327201
141,744,5,884584981
288,97,4,886629750
145,750,4,885555884
189,496,5,893265380
130,55,5,875216507
328,431,2,885047822
177,1039,3,880130807
201,281,2,884112352
301,456,3,882074838
136,56,4,882848783
74,15,4,888333542
169,429,3,891359250
1,120,1,875241637
100,302,4,891374528
303,716,2,879467639
216,498,3,880235329
6,476,1,883600175
329,98,4,891656300
230,511,2,880485656
113,321,3,875075887
64,100,4,879365558
