userId,movieId,rating,timestamp
270,558,5,876954927
248,117,5,884535433
125,318,5,879454309
138,523,5,879024043
268,386,2,875743978
291,15,5,874833668
234,147,3,892335372
239,96,5,889178798
15,331,3,879455166
94,155,2,891723807
136,89,4,882848925
223,423,3,891550684
82,194,4,878770027
145,355,3,888396967
280,845,3,891700925
179,339,1,892151366
178,199,4,882826306
307,949,4,877123315
10,488,5,877888613
116,331,3,876451911
23,258,5,876785704
308,174,4,887736696
185,114,4,883524320
188,237,3,875073648
118,654,5,875385007
246,721,4,884921794
234,98,4,892078567
194,239,3,879522917
94,24,4,885873423
122,378,4,879270769
312,100,4,891698613
262,64,5,879793022
154,242,3,879138235
223,763,3,891550067
99,403,4,885680374
83,43,4,880308690
130,307,4,877984546
174,402,5,886513729
256,487,5,882164231
59,177,4,888204349
161,168,1,891171174
244,53,3,880607489
250,196,4,878091818
43,40,3,883956468
285,150,5,890595636
42,953,2,881108815
97,670,5,884239744
122,510,4,879270327
61,323,3,891206450
222,106,2,883816184
