userId,movieId,rating,timestamp
316,185,2,880853548
201,455,3,884112487
405,732,5,885545456
200,984,3,884125996
405,1439,1,885546724
42,756,5,881106420
85,205,4,879454004
165,270,4,879525672
484,560,4,891195886
372,129,4,876869667
360,328,3,880354094
109,425,2,880582317
347,432,4,881653973
445,209,4,891200869
167,318,5,892738307
437,69,2,880140501
254,435,3,886472089
467,257,4,879532512
307,56,4,878856967
83,69,4,887665549
279,132,3,875308670
262,451,4,879794446
480,615,4,891208185
330,94,4,876547426
325,434,5,891478376
457,66,4,882547694
330,28,5,876546526
251,1016,3,886272197
385,186,1,879445260
311,562,3,884365746
234,887,3,891034078
266,25,3,892257940
411,227,3,891035362
472,758,1,875979359
416,515,5,893214041
425,32,3,890347138
393,929,3,887745230
83,233,4,887665549
38,588,5,892429225
92,409,3,890251791
256,785,4,882165296
435,86,4,884131844
504,581,4,887910623
83,15,4,880307000
321,48,4,879439706
11,508,4,891903005
435,5,2,884133046
472,568,5,892790676
263,202,4,891299031
214,64,5,892668130
