userId,movieId,rating,timestamp
83,1016,4,883868345
49,419,4,888067691
392,491,5,891039049
239,504,4,889179544
417,50,3,879646123
119,825,3,874780860
152,402,5,882829501
392,1258,1,891038247
116,288,3,886309812
533,221,3,888844601
528,657,5,886101505
569,50,5,879793717
524,898,4,884701702
456,696,3,881372078
222,580,3,878715168
234,642,3,892334766
498,50,4,881954821
516,181,4,891290566
82,326,2,879788343
561,163,3,885808963
561,154,4,885807612
275,431,3,880314969
592,324,4,882607387
221,544,4,875244512
95,640,3,880571746
2,293,4,888550939
1,173,5,878541803
94,399,4,891722802
503,416,2,880472250
181,270,4,878961270
311,1119,4,884366703
506,772,1,874873247
441,117,4,891035489
505,7,3,889334129
606,123,3,878143605
321,382,3,879440245
592,202,5,882956803
320,546,4,884748818
437,732,4,880143167
472,790,3,875981968
562,114,1,879195156
501,237,4,883348011
597,824,3,875342875
207,609,4,877879173
330,216,5,876546470
82,430,5,878769703
49,262,5,888065620
385,657,4,879442109
405,94,5,885547408
497,1419,2,879362638
