userId,movieId,rating,timestamp
833,238,2,875124225
586,808,3,884062405
837,151,5,875721734
7,52,4,891353801
378,71,4,880055672
854,9,5,882814570
913,747,3,881369407
504,595,4,887832097
851,250,5,875730379
938,748,2,891356282
846,559,5,883949200
788,326,4,880867477
758,242,3,880672230
867,588,3,880078887
894,1080,4,882404507
699,886,3,893140639
611,340,5,891636192
200,930,3,876042790
707,81,2,886286491
224,125,3,888103942
878,509,4,880866288
807,541,4,893083740
236,294,2,890116895
417,212,1,879647800
398,684,4,875908134
863,1313,1,889289067
925,333,3,884717790
911,622,3,892840996
621,25,4,880738699
608,469,3,880405395
761,877,2,876189931
796,934,3,893048024
748,210,3,879454584
275,825,2,876197904
867,9,5,880078958
201,55,4,884114471
919,794,4,875373521
690,357,5,881179122
796,480,4,892663155
535,301,4,879617199
795,472,3,880559543
562,190,4,879196445
588,625,3,890024325
798,258,4,875286981
450,812,4,882468402
181,988,2,878961847
796,768,2,893219065
318,1160,5,884494976
899,655,4,884121267
631,682,2,888465247
