userId,movieId,rating,timestamp
896,15,3,887158900
334,142,3,891548272
580,125,3,884125387
29,306,4,882820730
784,310,4,891387155
632,845,4,879459677
600,431,3,888451908
543,508,4,874861792
474,515,5,887915269
751,98,5,889134186
886,651,5,876034074
790,226,3,885156396
556,988,1,882135994
612,117,4,875324599
303,725,1,879544153
921,252,4,879380142
537,124,4,886029806
592,343,3,882607476
13,497,5,882140166
398,133,3,875726786
776,218,4,892920321
943,685,4,875502042
608,111,1,880406507
655,363,3,887426770
846,715,4,883949380
940,610,1,885921953
900,508,3,877832764
578,288,3,887229335
870,185,4,875050672
664,529,4,878090125
732,245,4,882590200
918,174,3,891987154
736,1089,1,878709187
896,70,4,887160086
385,656,5,879441425
706,325,1,880996945
598,269,3,886710494
653,227,3,880151488
493,25,4,884132717
650,561,3,891370113
865,189,4,880235059
907,497,5,880160204
854,846,3,882813453
561,549,2,885809654
630,742,5,885666918
893,122,2,874829249
933,214,3,874853666
303,92,4,879467131
704,648,5,891397667
889,137,4,880177016
