userId,movieId,rating,timestamp
545,96,5,879899233
543,479,4,874866208
709,187,5,879847945
749,23,3,878849176
682,127,5,888517011
701,333,3,891446788
490,302,4,875428765
26,840,2,891386049
642,1063,3,885603740
339,549,4,891034040
661,514,3,876013398
452,88,2,875559842
457,239,5,882397267
618,125,3,891308704
640,14,4,886474436
597,283,5,875340010
664,649,4,876525044
266,245,1,892257446
680,121,3,876816268
16,158,4,877727280
620,15,5,889987210
227,127,4,879035387
693,428,3,875484763
280,1099,5,891701114
521,184,4,884478358
349,126,2,879465598
704,50,5,891397262
605,831,1,879429729
629,172,5,880117333
504,196,4,887838935
464,302,5,878354626
18,517,2,880129388
554,125,3,876550913
755,319,3,882569801
279,1028,4,875296104
408,1296,4,889679901
498,435,3,881956363
653,313,4,890180685
267,411,3,878974325
627,58,5,879529958
758,431,3,881977309
405,367,1,885547222
224,92,1,888103812
385,520,3,879441599
252,149,5,891456876
753,79,4,891401665
731,357,5,886187538
771,762,2,880659970
644,328,4,889076222
83,300,3,889050543
