userId,movieId,rating,timestamp
394,679,3,881058062
201,1011,3,884140853
393,1244,3,887745380
272,210,5,879455220
176,475,5,886047918
463,285,4,877385125
311,100,1,884963136
392,169,4,891038978
281,308,1,881200297
325,604,4,891478504
495,153,5,888633165
244,721,5,880602031
313,322,3,891014313
472,195,5,875982005
456,218,4,881374522
169,483,3,891359200
460,532,3,882912370
291,706,3,874867785
312,187,5,891699345
127,222,5,884364866
234,430,4,892333683
380,28,4,885479436
450,723,3,882399818
474,488,3,887925977
343,744,4,876402941
173,874,4,877556926
16,95,5,877728417
59,99,4,888205033
432,410,4,889415895
451,457,2,879012890
388,769,3,886441306
181,455,1,878962623
376,198,5,879454598
442,780,3,883388986
435,674,2,884132643
334,678,3,891544446
387,790,1,886482969
211,9,3,879460172
184,378,4,889909551
298,194,5,884127249
64,768,2,889739954
402,864,3,876266926
393,3,3,887745293
328,699,4,885046718
364,294,5,875931432
53,121,4,879443329
184,183,4,889908630
102,665,1,888802319
474,191,5,887923789
11,745,5,891905324
