userId,movieId,rating,timestamp
167,726,1,892738385
336,796,3,877758035
478,276,5,889388862
436,739,4,887771853
450,401,3,882397224
70,214,3,884067842
361,333,2,879441490
435,11,5,884131542
372,1273,4,876869957
405,1400,1,885545975
207,298,3,875509150
178,790,3,882827870
7,98,4,891351002
346,50,5,874947609
119,762,4,874775465
474,553,2,887927339
5,186,5,875636375
268,738,2,875744021
234,1121,5,892334481
299,190,5,877881356
10,694,5,877892437
94,722,2,891723494
201,82,4,884114471
85,28,4,879829301
478,866,1,889388273
268,164,2,875744556
82,9,4,876311146
339,702,4,891035850
409,749,3,881105367
347,164,3,881654752
179,690,1,892151489
479,286,1,879533972
435,215,2,884131576
456,498,4,881373473
128,499,5,879967767
94,475,5,885870362
483,181,4,878950971
405,557,1,885549650
130,892,3,884623832
425,252,2,878739054
314,697,3,877888996
483,900,3,885170586
393,685,3,887744517
268,229,2,875310784
227,137,5,879035289
282,262,4,879949417
369,243,3,889428228
303,53,3,879485608
429,195,4,882385519
269,239,2,891448386
