userId,movieId,rating,timestamp
476,710,5,883364324
474,483,5,887924424
503,204,3,880383703
567,483,5,882425843
10,663,3,877886598
479,739,1,879461932
267,53,4,878972842
326,154,2,879875271
255,5,2,883216599
411,655,4,891035639
291,829,2,874834308
246,1044,1,884922869
188,64,5,875071891
449,753,5,880410700
542,187,4,886533395
394,172,4,880886919
532,168,5,892519934
42,627,2,881109271
378,969,4,880056195
206,1431,1,888180018
81,283,4,876533504
15,181,5,879455710
299,965,4,889501260
329,117,3,891655868
36,288,4,882157227
345,772,4,884993121
10,467,4,877891904
493,318,5,884132315
435,260,3,884130810
33,260,4,891964306
101,147,4,877136506
411,161,2,891035761
270,79,4,876955938
409,433,4,881108170
323,144,4,878739988
118,171,5,875384825
549,252,3,881672538
92,1018,4,875653769
6,367,2,883602690
154,174,5,879138657
90,443,4,891385250
406,960,2,879793376
561,506,3,885809146
399,727,4,882344722
429,686,2,882385519
25,116,4,885853335
405,645,1,885546635
268,174,5,875309882
497,39,3,879310913
561,497,4,885809064
