userId,movieId,rating,timestamp
294,250,5,877819459
264,1270,2,886122194
276,249,4,874786632
222,1089,1,877563659
218,504,3,881288574
56,623,3,892910268
13,25,1,882141686
13,632,3,884538664
292,151,5,881104268
130,374,4,875217392
24,508,4,875323833
318,384,3,884498210
93,275,4,888705224
7,142,3,891354090
144,293,4,888104283
308,1046,4,887740649
78,269,3,879633467
276,228,4,880913800
142,895,4,888640143
234,294,3,891033715
234,1123,3,892335342
87,1190,4,879876336
286,790,1,877535208
318,934,4,884495382
215,474,4,891435022
68,1047,1,876974379
7,423,5,891351509
110,204,3,886989276
346,62,3,875263634
72,181,1,880037203
303,160,4,879468375
200,357,5,884128498
262,845,4,879962052
235,474,5,889655112
326,526,5,879874964
125,949,3,892838623
7,156,5,891351653
347,79,5,881653890
13,416,3,882398934
127,227,4,884364867
13,502,5,882141458
308,490,4,887738104
222,672,1,878183777
251,132,5,886271641
109,742,5,880564457
97,655,5,884238860
222,94,3,878184866
303,234,5,879467260
295,1459,5,879519237
325,143,1,891479017
