userId,movieId,rating,timestamp
13,776,2,882398934
339,32,5,891032255
253,188,4,891628416
311,199,4,884365485
311,226,4,884366397
283,42,5,879298333
125,386,3,892838827
361,26,3,879440941
283,24,4,879297867
334,210,3,891546405
181,1390,1,878962052
336,202,1,877757909
254,222,4,886471346
276,544,3,889174870
89,83,4,879459884
268,265,3,875310603
311,748,4,884364071
270,17,2,876956064
344,196,4,884901328
58,480,3,884305220
328,31,4,886036884
234,221,2,891227814
60,633,4,883326995
2,13,4,888551922
321,180,4,879440612
131,1,4,883681384
307,91,4,879283514
264,709,5,886123727
181,1282,1,878962496
102,403,3,888801812
197,808,3,891409893
308,487,4,887736798
374,126,3,880393223
6,117,2,883599431
367,250,5,876689824
299,257,2,877877732
25,480,4,885852008
87,208,5,879876403
277,748,3,879543879
332,655,5,888360248
16,735,3,877720186
236,419,5,890116282
11,736,4,891906411
1,107,4,875241619
6,32,4,883601311
72,124,4,880035636
214,952,3,891543176
305,52,2,886323506
345,297,4,884994156
269,902,5,891446132
