userId,movieId,rating,timestamp
402,410,1,876266985
904,724,4,879735616
932,431,3,891250944
883,582,3,891693387
249,147,5,879640343
523,949,5,883700792
168,1051,4,884288222
906,285,5,879434846
18,952,2,880130582
445,1,3,891199749
197,306,2,891409160
669,56,2,891260497
851,475,4,875731674
916,461,4,880844087
270,283,5,876954456
655,649,3,888685989
618,382,2,891307540
711,715,4,879994581
360,144,2,880355527
868,727,2,877110277
853,261,3,879365360
896,647,3,887159502
522,514,2,876960956
398,1,5,875652927
159,288,3,884026901
276,1413,1,874977513
193,282,5,889124965
778,629,2,890802784
807,423,5,892528470
902,1016,2,879464783
838,238,4,887067359
661,255,3,876037088
574,750,3,891278962
44,307,4,878340940
527,526,5,879456312
174,88,5,886513752
868,211,3,877107730
682,1,4,888523054
637,508,2,882903301
863,1296,3,889289617
889,646,3,880177970
748,199,4,879455454
497,182,4,879310705
907,288,5,880158476
279,901,4,883893835
403,1199,2,879790506
853,307,1,879364744
899,125,3,884120185
897,609,5,879991105
89,402,4,879460347
