userId,movieId,rating,timestamp
753,180,2,891401712
64,132,4,889737851
804,511,4,879442792
715,697,2,875963566
882,15,5,879862141
629,132,5,880117395
727,5,3,883711680
263,260,2,891297677
894,845,3,881443365
823,692,4,878439438
831,258,2,891354020
846,578,3,883949200
287,235,4,875334248
826,802,4,885690854
897,214,5,879990923
493,24,4,884130593
730,410,1,880310440
787,750,5,888979075
44,194,5,878347504
805,725,3,881705672
712,729,5,874730491
405,168,1,885547124
385,427,4,879441386
406,672,2,879792897
506,518,4,874873198
279,100,4,875249259
852,515,5,891036414
577,627,5,880475339
664,56,4,876525962
453,4,4,877554490
843,450,2,879444083
75,508,4,884050102
188,194,3,875073329
429,72,2,882387551
248,121,2,884536206
830,313,5,891462165
62,704,2,879375477
592,346,4,885280098
821,106,2,874793196
891,50,4,891638682
619,566,4,885954105
298,199,4,884127690
788,1277,3,880870583
391,215,4,877399100
878,530,5,880872619
416,614,5,893212572
664,702,4,876526052
881,151,2,876536241
595,222,3,886921274
881,118,4,876536332
