userId,movieId,rating,timestamp
727,154,3,883711567
749,378,5,878847612
526,307,2,885681958
560,1073,3,879975586
758,297,4,880672700
416,285,2,876697165
749,175,3,878847576
231,50,4,888605273
758,716,2,881978864
745,188,3,880123540
748,193,3,879454789
731,97,5,886183681
102,334,2,888295889
780,22,4,891363969
758,121,2,881978864
561,427,4,885807484
62,82,4,879375414
450,633,5,887660440
788,327,3,880867855
676,173,5,892686665
796,520,3,892662223
828,971,4,891380167
345,518,4,884916484
747,580,5,888734112
660,349,3,891197757
560,653,4,879975529
833,831,1,875297256
634,240,3,877018033
715,755,2,875964704
588,79,4,890023722
416,157,4,886317316
234,479,5,892334107
639,216,3,891239528
564,181,4,888730974
807,1091,3,893082703
804,396,3,879445956
556,493,5,882136441
719,237,2,877917981
498,922,5,881955432
792,291,2,877910629
682,234,3,888520705
804,993,2,879441236
553,23,5,879948806
151,170,5,879524669
682,578,3,888522575
771,4,1,880659748
823,475,5,878438297
588,1058,2,890030656
636,121,5,891449212
611,336,5,891636399
