userId,movieId,rating,timestamp
749,209,4,878848828
871,272,2,888192859
263,234,4,891298792
464,515,5,878354965
823,450,1,878439412
887,294,5,881378219
500,409,4,883865985
754,1016,4,879451585
763,1006,2,878919116
699,1328,4,879148051
682,553,3,888517627
889,664,2,880182695
398,100,3,875652816
715,588,4,875963353
450,214,1,882371416
913,750,4,883110363
200,429,5,884130014
919,218,4,875374032
474,523,5,887924083
59,492,4,888205370
659,720,3,891386492
804,120,3,879444077
878,213,3,880867854
276,975,3,874836629
545,720,3,883115664
833,188,4,875124495
848,265,4,887047808
830,474,5,891898661
532,118,4,888634813
881,465,3,876538595
629,658,4,880117813
340,497,5,884990951
697,310,3,882621431
854,118,2,882813219
848,496,2,887037980
756,118,2,874828967
630,181,3,885666650
783,343,5,884326787
33,880,3,891964230
454,371,3,888267198
299,640,3,889501995
645,96,3,892054444
920,350,4,884219953
790,862,1,885158374
186,1042,5,879023632
535,144,3,879618123
615,70,4,879448915
326,474,5,879875025
71,302,3,880864015
642,1224,4,886132139
