userId,movieId,rating,timestamp
222,318,5,878181934
417,250,4,879646463
335,333,4,891566952
459,596,3,879562939
95,190,4,888954513
13,757,3,882398934
117,179,5,881012776
409,173,3,881108246
245,21,3,888513502
247,269,4,893097024
437,727,3,881001576
230,141,4,880485489
213,199,5,878956000
116,872,3,876452228
407,179,3,875046427
299,606,4,889501393
13,234,5,882140252
331,475,3,877196173
460,327,4,882912418
18,404,4,880132055
431,879,3,877844489
346,147,4,874950172
393,470,4,889554730
95,597,3,879194663
59,670,4,888206485
389,510,3,880165367
161,309,2,891170018
435,410,5,884133733
416,213,5,893213443
313,662,3,891031576
22,665,1,878888145
276,325,3,874786419
405,423,5,885545306
70,175,3,884150422
321,45,4,879439763
363,44,3,891496927
210,926,2,887730909
459,194,3,879566291
48,647,4,879434819
251,1012,4,886272175
385,1097,5,879440158
224,366,3,888104457
90,515,5,891385165
335,258,1,891566808
327,1019,3,887746665
268,1476,2,876513897
125,474,3,892836422
398,663,2,875735255
194,100,4,879539305
64,300,3,879365314
