userId,movieId,rating,timestamp
193,294,1,889123777
547,258,4,891282596
642,501,2,885603740
595,15,4,886921423
221,346,5,885081300
585,1535,4,891284816
244,222,2,880604379
642,966,5,886569140
154,642,3,879138910
495,195,5,888633396
154,61,4,879138657
648,154,5,884881621
592,432,1,882956321
128,478,5,879966840
168,291,4,884287668
347,245,5,881652230
44,99,4,878348812
493,117,5,884130416
533,91,2,879190991
601,1615,4,876348107
627,720,2,879531397
585,207,5,891284016
488,211,4,891294158
159,255,3,885501660
574,245,5,891279362
330,195,3,876546694
539,58,3,879788195
527,531,3,879456077
638,127,2,876694861
483,197,3,878953815
174,340,5,886432749
650,1474,3,891385288
365,473,4,891304106
437,154,4,880141129
630,12,4,885667854
621,151,5,880737929
524,1204,3,884635225
653,566,5,878854190
234,1039,3,892078741
321,604,5,879438651
380,502,1,885480530
505,133,5,889334189
518,117,5,876823804
105,302,5,889214193
591,235,3,891039676
503,186,5,880472061
244,317,5,880602083
125,201,3,879455019
119,685,4,886177048
387,619,1,886481073
