userId,movieId,rating,timestamp
437,450,3,880143040
158,511,5,880134296
802,56,3,875985601
777,157,3,875980235
718,879,2,883348355
1,101,2,878542845
854,273,4,882812852
835,609,4,891034310
784,286,3,891386988
212,318,5,879303928
94,417,3,891722799
634,741,3,875728834
830,633,4,891898661
181,222,4,878962919
345,1101,4,884993436
458,250,1,886396637
622,402,3,882670252
122,83,5,879270327
478,447,4,889396732
427,328,4,879700908
843,635,2,879443544
733,459,4,879535440
185,286,4,883523876
711,1160,5,884485704
301,318,5,882075962
458,298,5,886396677
832,326,4,888259121
798,306,3,875637329
436,340,5,887768445
708,362,1,892718575
434,283,3,886724505
112,245,4,884992691
668,752,4,890349005
642,470,4,886206991
851,527,5,891961663
588,1469,3,890026705
839,475,5,875751856
741,202,3,891455316
328,520,5,885045844
312,673,5,891699426
379,502,5,887437190
308,653,5,887736999
666,582,4,880139642
532,833,4,888629804
560,181,4,879975661
573,22,4,885844394
80,86,5,887401496
867,660,4,880078723
438,815,5,879868581
776,661,5,893077159
