userId,movieId,rating,timestamp
299,811,4,877880794
194,118,3,879539229
293,942,4,888907210
283,625,3,879298007
450,663,4,882373019
387,102,3,886483669
498,218,3,881961877
313,144,4,891015144
474,346,5,887914688
315,1065,4,879799526
393,1224,3,889555176
500,83,4,888538350
452,259,2,888494119
323,763,4,878739459
206,359,1,888179980
458,753,4,886397110
101,841,2,877136763
291,475,5,874805699
429,805,3,882385963
331,198,4,877196634
222,391,3,881060635
262,485,4,879793363
405,519,2,885546025
426,98,4,879442737
363,88,2,891498087
43,559,1,883956468
393,843,3,889731861
96,238,4,884403250
548,322,4,891043509
543,95,3,874865728
336,1011,2,877754536
263,204,4,891298854
405,710,4,885547268
64,237,4,889740310
530,156,4,883790381
450,878,2,884098534
506,295,4,879074845
454,210,4,881960361
452,97,4,885476560
109,122,2,880583493
489,355,5,891447872
215,636,2,891436690
459,255,4,879563613
226,507,2,883889146
312,855,5,891699538
416,316,3,888700030
195,508,3,886782519
523,83,5,883700870
447,845,3,878854678
551,405,3,892783612
