userId,movieId,rating,timestamp
705,144,3,883427988
836,896,3,885753506
57,475,2,883697223
561,503,4,885808887
782,343,2,891498821
744,28,3,881170416
787,311,4,888979605
699,455,3,878882178
778,582,1,891232769
271,208,4,885848916
804,215,5,879441752
804,33,4,879445975
476,1180,3,883365336
621,779,3,880740296
846,1074,3,883950859
797,50,5,879439314
831,591,4,891355004
314,70,1,877890531
399,276,3,882510107
761,1,1,876190094
788,234,3,880868473
766,419,3,891309913
379,339,3,883031585
698,507,4,886366611
828,19,5,891035613
780,508,3,891363826
294,123,4,877819634
188,151,3,875073909
17,100,4,885272520
564,50,4,888730974
660,207,4,891199620
807,420,3,892979368
650,451,2,891384202
655,133,4,888474106
181,1323,1,878962119
788,447,3,880870299
619,29,1,885954238
595,235,3,886921392
671,568,5,884035686
174,716,5,886513674
805,108,3,881705082
756,135,2,874827884
843,452,2,879443442
833,367,3,875123359
109,54,3,880578286
792,1335,4,877910353
741,815,3,891458647
764,323,3,876233088
361,55,2,879441253
694,632,4,875727399
