userId,movieId,rating,timestamp
498,649,3,881961745
351,689,4,879481386
328,155,4,885048198
432,678,4,889416570
452,654,2,875273543
328,149,2,885048730
484,151,4,881450017
227,250,2,879035637
278,288,5,891295230
579,98,4,880951804
272,604,4,879455113
500,196,4,883874835
417,674,2,879649560
130,1079,3,876251217
453,655,3,877553999
520,678,2,885170330
617,860,1,883789635
206,300,1,888179565
303,334,3,879466184
125,191,5,879454385
435,132,3,884131156
509,258,4,883590526
429,58,4,882385090
239,150,5,889179131
435,168,5,884131515
457,411,3,882395894
472,204,5,875980823
393,476,3,887744688
59,58,4,888204389
500,235,5,883865567
407,559,3,875553424
537,210,3,886031912
506,404,5,878044851
554,742,3,876231546
465,134,4,883530133
56,323,3,892676028
557,254,4,880485908
210,423,5,887737338
527,514,5,879455961
1,144,4,875073180
561,640,5,885809005
461,121,2,885355890
452,8,4,875266060
474,221,4,888628044
532,895,3,884594450
536,724,4,882359988
284,268,5,885329065
268,506,4,875310625
614,25,1,879464376
13,442,1,890705056
