userId,movieId,rating,timestamp
389,478,5,879991264
250,135,5,878091915
393,83,4,887746523
254,419,4,886472231
75,824,1,884051056
429,1222,3,882387074
420,19,3,891356927
276,206,5,874795988
234,7,2,891227813
79,262,5,891271203
308,385,4,887740099
104,1011,3,888465201
308,124,4,887737647
200,147,5,876042451
256,925,5,882151017
222,1419,1,878184947
429,495,3,882385358
385,194,3,879441538
207,322,3,879001724
63,508,4,875747752
344,303,4,884814359
49,386,4,888069222
151,605,4,879528909
416,738,2,886319825
321,663,2,879439537
32,235,3,883718121
128,265,5,879968663
330,193,5,876547004
269,346,2,891445757
153,216,2,881371032
316,318,5,880853516
325,357,4,891477957
1,39,4,875072173
20,252,4,879669697
95,651,5,879196594
272,201,3,879455113
349,412,1,879466366
407,642,2,875045627
335,271,4,891567029
125,357,3,879454100
256,125,5,882150552
184,11,3,889908694
307,474,5,879283787
76,200,5,882606216
405,1188,3,885547506
262,755,3,879794446
30,301,4,875988577
94,961,4,891721317
106,48,3,881453290
13,414,5,882141458
