userId,movieId,rating,timestamp
429,611,4,882385593
416,204,5,893213404
301,588,5,882077055
65,50,5,879217689
378,326,3,892382865
110,1218,3,886989473
75,220,1,884050705
344,509,4,889814195
429,56,4,882384683
486,471,5,879874969
159,294,4,884026788
334,346,5,891544209
387,1240,5,886483620
401,202,4,891033319
305,748,3,886308147
373,161,4,877105005
227,288,2,879035072
194,633,3,879521254
457,727,4,882396832
276,426,3,874793092
393,48,2,889728177
13,523,4,882141306
303,216,5,879466604
291,285,4,874833746
393,172,5,887745883
405,40,2,885547735
145,380,3,885557699
7,612,5,891351121
287,845,5,875334587
437,89,2,880140101
185,181,4,883524475
279,234,2,875654542
335,305,4,891566861
448,292,4,891888178
417,81,5,879647196
363,566,3,891496439
334,277,3,891544904
26,151,3,891372429
373,132,3,877106940
399,809,3,882352357
75,756,2,884050309
62,273,4,879371980
102,185,3,888802940
10,697,3,877888677
184,127,5,889907396
42,229,4,881108684
236,210,2,890118153
85,393,4,879828967
21,567,2,874951858
427,1296,5,879701225
