userId,movieId,rating,timestamp
606,746,5,880925394
459,148,5,879563367
276,201,5,889174849
194,483,4,879520916
106,275,4,883877219
495,288,4,888633165
500,1018,3,883875756
76,1019,3,879576256
493,56,4,884130911
525,595,2,881086803
624,886,4,879792251
429,91,3,882386260
576,237,4,886985003
508,1135,3,883777382
2,273,4,888551647
154,945,3,879138713
363,682,1,891493634
618,392,3,891308979
231,471,5,888605273
104,311,1,888442112
639,58,3,891239296
94,54,4,891722432
239,428,5,889180978
264,478,5,886122194
650,517,3,891382033
479,324,1,879459611
118,210,5,875384825
455,89,3,879111616
457,470,5,882398204
566,186,3,881649893
13,286,3,881514683
648,298,2,884884466
436,216,4,887770064
368,561,2,889783617
592,1,4,882608021
519,878,5,884545961
284,690,3,885329468
487,684,5,883446543
622,105,3,882591726
13,867,5,882399615
521,11,4,884477993
532,689,4,880484527
151,14,5,879524325
561,45,3,885808716
417,24,3,879646531
454,454,3,881959745
405,356,5,885545912
599,928,4,880953441
301,702,4,882077784
308,32,5,887737432
