userId,movieId,rating,timestamp
674,866,5,887763062
807,570,4,893081426
936,1279,3,886833360
301,387,3,882078084
889,50,4,880176807
251,468,2,886271641
267,1110,3,878973329
588,268,5,890014648
201,232,2,884112282
780,474,3,891363723
232,178,5,888549988
165,326,5,879525672
854,246,3,882812195
919,85,2,875372947
18,524,4,880129816
682,219,2,888522857
296,244,1,884196896
650,389,3,891387571
379,474,5,886317533
200,288,5,884125846
928,877,5,880936022
878,474,5,880868819
425,181,4,878738435
595,50,5,886921112
279,269,4,892865492
664,98,4,876526462
393,585,2,889731649
406,70,3,879793295
757,183,4,888445864
894,886,3,879982820
916,85,2,880845115
840,526,4,891204971
343,64,5,876405697
727,183,3,883710186
835,133,5,891033718
305,60,3,886324097
834,405,4,890862563
643,186,4,891447663
545,164,4,879899906
629,92,4,880117163
931,347,4,891035946
389,489,4,879991115
107,327,3,891264501
699,473,3,880696344
834,315,5,890860687
254,457,2,886470931
97,1126,3,884239687
744,307,4,881171839
802,185,3,875985601
322,483,5,887314417
