userId,movieId,rating,timestamp
474,584,5,887927728
731,662,3,886183209
488,304,4,891293606
711,222,3,876185896
601,258,5,876346344
788,435,3,880869278
184,488,5,889913687
387,89,5,886483048
815,528,5,887978255
846,60,4,883948606
119,89,4,874781352
830,233,3,891561737
533,471,4,882902330
683,62,4,893286208
487,249,1,884637200
568,187,3,877907596
541,71,5,883874716
615,208,4,879449130
551,809,5,892784629
381,294,5,892698068
796,273,2,892660856
325,134,4,891478599
786,70,4,882843534
565,213,4,891037803
763,195,4,878918360
393,17,1,889728895
774,521,2,888556483
344,478,4,884901210
90,97,5,891383987
456,32,4,881372911
796,781,4,893047241
533,187,4,879438811
666,1110,3,880314366
711,402,4,879993674
293,67,3,888907575
682,12,5,888516953
455,118,4,879109733
711,8,5,879993707
666,264,3,880138999
713,347,4,888882337
60,23,4,883326652
640,66,4,874778345
699,14,3,878881952
363,89,4,891494688
847,185,2,878939503
468,1016,3,875280670
648,222,5,882211258
442,154,4,883389491
632,183,4,879456909
749,168,5,878847765
