userId,movieId,rating,timestamp
85,708,4,879828349
115,12,5,881171982
251,596,3,886272118
391,180,5,877399066
164,823,4,889402225
286,53,2,877533506
244,367,1,880603442
26,255,3,891377609
244,724,4,880605638
65,736,4,879216949
286,88,4,877533640
7,121,5,891352904
135,79,3,879857843
389,53,2,880089337
406,318,5,879792811
54,411,5,880936296
293,215,4,888906244
200,112,3,884127370
308,127,4,887737243
376,269,5,879454598
101,50,4,877135944
334,525,5,891545876
367,334,4,876689364
373,378,5,877100232
308,64,4,887737383
380,753,4,885479082
385,82,1,879446786
316,1039,5,880854500
291,755,2,875086958
399,588,5,882342938
58,684,4,884305271
332,409,3,887938601
268,206,3,875309232
196,286,5,881250949
389,153,3,880088510
357,1095,3,878952190
369,181,5,889428642
303,651,5,879468021
94,405,3,891721615
210,419,4,887737678
200,1033,2,891825441
409,288,1,881104647
221,70,3,875245870
405,1118,1,885547268
256,4,5,882164525
253,705,5,891628598
121,192,4,891388250
75,291,1,884050502
286,1286,5,877532683
152,313,4,890322242
