userId,movieId,rating,timestamp
151,51,4,879543055
343,194,5,876405200
56,1092,3,892911573
90,483,5,891384570
406,209,1,880131608
158,530,4,880134332
181,1375,1,878962586
381,100,4,892697442
346,241,4,874948929
275,627,3,875154718
144,165,4,888105993
380,181,3,885478391
387,136,3,886480288
256,685,5,882151576
393,123,4,887744328
92,248,4,886442565
256,775,5,882165269
422,926,2,875130100
326,671,3,879876327
271,265,5,885849275
378,50,4,880045145
308,966,3,887740500
437,1262,3,881002091
328,569,4,885049199
207,100,2,875503786
301,2,2,882076587
435,746,4,884132184
222,568,5,878183481
56,169,4,892683248
320,685,4,884748839
334,1404,4,891549068
442,98,4,883389983
21,816,1,874951898
7,496,5,891351083
218,4,3,877488546
393,394,5,889728627
207,205,4,875991160
279,638,4,875312441
254,443,3,886473547
178,696,4,882824869
399,568,2,882345842
25,432,2,885852443
374,552,4,880938255
200,1139,3,884130484
160,7,3,876767822
233,499,3,877664010
387,441,1,886481800
64,539,1,889737126
186,226,5,879023664
189,234,5,893265401
