userId,movieId,rating,timestamp
409,8,3,881108777
301,385,3,882077055
230,484,5,880484800
8,176,5,879362233
301,204,5,882076264
407,655,4,875044037
56,735,2,892678913
22,230,4,878888026
286,66,4,877533586
202,173,2,879726914
123,962,3,879872405
311,195,4,884364538
378,121,4,880044763
276,101,4,874977555
279,472,3,876609690
95,226,4,879196513
178,478,5,882826514
56,25,4,892911166
357,866,5,878951864
201,693,4,884113949
297,293,3,874954844
92,508,5,886443416
130,271,5,879352077
354,511,4,891217340
188,181,3,875072148
301,231,2,882078580
405,1217,3,885548633
401,520,3,891033442
389,402,3,880613797
227,121,2,879035934
391,530,5,877399337
173,678,3,877556988
342,1166,1,875319745
94,603,4,891721414
276,223,5,874790773
72,135,4,880037054
244,77,4,880603512
269,499,4,891449099
94,421,4,891721414
135,939,4,879857797
5,428,5,875636588
130,689,2,880396150
267,647,5,878971629
32,259,2,883709986
38,28,4,892429399
279,248,4,875249259
329,250,3,891656639
109,388,5,880583308
330,473,4,876544632
276,1035,3,874793035
