userId,movieId,rating,timestamp
665,151,3,884291017
788,331,4,880867372
625,522,3,891968164
721,406,1,877154989
199,269,5,883782458
655,160,3,887427473
697,257,5,882621913
693,742,3,875483407
898,270,4,888294408
330,403,5,876545417
605,371,5,879427369
696,311,5,886404063
295,402,5,879518820
807,1133,3,892823295
254,451,2,886474426
192,255,2,881367505
363,751,1,891493772
452,504,2,875273544
860,202,4,885990932
896,291,3,887160795
361,319,5,879440941
930,288,1,879534001
297,357,4,875238922
451,302,3,879012647
117,931,3,881010728
218,514,4,877488316
860,316,3,889627165
1,165,5,874965518
442,218,3,883390048
655,785,2,887490946
577,48,5,880474530
860,333,3,876074177
794,275,4,891034792
586,3,5,884068767
661,210,5,876015530
569,100,5,879793784
429,227,2,882385934
833,381,4,875134016
877,258,4,882676234
343,150,4,876402941
535,707,4,879618809
715,108,4,875962315
757,313,3,888443263
646,751,2,888528870
910,137,3,880822060
807,257,4,893084232
932,172,5,891250472
758,898,3,883287566
505,144,3,889333861
846,570,4,883949698
