userId,movieId,rating,timestamp
682,651,4,888517168
720,872,3,891262780
564,472,4,888730658
568,301,1,877906737
432,1,2,889415983
429,141,3,882386966
416,28,5,893212730
698,210,5,886366690
450,455,4,882376188
521,25,2,884476002
162,79,4,877636713
632,357,4,879456844
575,50,2,878148258
718,975,2,883349301
141,346,1,886447613
560,100,5,879975752
213,164,5,878956300
588,395,4,890030781
478,26,5,889396212
712,213,3,876251366
645,956,4,892053310
407,250,4,890687564
436,265,3,887769106
680,248,4,877075312
729,328,3,893286638
334,9,4,891544707
537,47,4,886030768
716,707,4,879795121
694,199,5,875728435
623,183,3,891034294
693,333,3,875481397
49,428,5,888068791
694,50,5,875730386
727,105,1,883709884
299,513,4,877881228
682,222,4,888519725
532,771,3,874791172
435,977,2,884134829
296,127,5,884196489
199,313,4,883782557
7,230,3,891353326
619,118,5,885953827
328,1518,3,885049503
659,699,3,891384499
551,328,5,892775584
466,346,3,890283056
387,742,2,886481105
174,905,3,890168415
675,531,5,889489108
399,179,3,882344406
