userId,movieId,rating,timestamp
773,45,4,888538776
301,4,4,882077033
13,197,4,881515239
805,147,5,881694286
303,319,5,879466065
342,216,5,875320104
804,1178,3,879445990
815,131,2,878698449
119,70,3,874781829
595,1165,1,886921748
194,173,5,879521088
425,976,1,878738992
821,275,5,874792369
291,3,3,874833936
838,181,5,887063696
43,222,4,883955547
693,98,4,875483268
450,87,5,882374059
758,100,5,881975119
96,183,4,884403123
405,288,5,885544635
837,274,4,875721989
392,260,1,891037790
699,820,2,880696597
419,79,4,879435590
472,94,5,892791063
87,535,4,879876315
77,96,3,884752562
794,514,5,891035604
60,656,4,883327018
606,103,3,880923349
442,204,3,883389028
638,431,4,876695108
418,333,5,891282520
623,127,4,891032275
788,699,3,880869323
56,237,5,892679540
694,1035,4,875728345
659,496,5,891385258
551,603,5,892776524
782,872,2,891498513
528,294,3,888520438
639,57,3,891239862
716,48,5,879795314
535,45,3,879618655
680,195,4,876816106
222,154,3,878183747
484,150,4,891195246
847,826,3,878939266
833,127,5,875035660
