userId,movieId,rating,timestamp
933,234,3,874853957
927,118,5,879181042
592,134,5,882955794
798,703,4,876177414
474,343,3,887915082
159,1254,1,884360361
804,746,4,879444890
532,759,2,888631120
387,188,5,886483151
870,570,2,879714681
591,26,3,891031526
913,276,3,881037047
926,292,3,888636202
916,844,3,880843465
796,649,3,893194646
788,317,4,880869945
909,170,5,891920276
532,127,5,893119438
543,732,3,877547863
794,1251,4,891034755
730,685,2,880310569
10,686,4,877886911
374,82,4,880394484
922,219,1,891449901
484,186,4,891195219
13,141,2,890705034
339,736,3,891035093
691,227,4,875543108
711,83,5,879993628
749,833,2,878850565
455,286,5,878585250
663,597,3,889492917
436,635,3,887771875
823,204,4,878438930
643,218,3,891449680
835,523,3,891033560
871,909,3,888192475
707,923,5,886286092
741,210,3,891455353
499,524,4,885599073
327,260,1,887743705
889,26,4,880178748
548,272,2,891042194
886,467,4,876032577
145,943,3,875272050
727,209,3,883710186
843,633,3,879447285
666,357,4,880139526
457,386,3,882549133
759,294,5,875227708
