userId,movieId,rating,timestamp
411,56,4,891035278
655,1221,3,891585477
499,251,5,882996735
699,319,3,883279146
58,773,4,884304790
508,230,2,883768706
507,257,5,889966054
378,663,3,880046437
301,271,4,882075473
393,501,3,889729614
639,300,3,891238790
227,240,1,879035934
672,476,5,879789462
711,340,5,886030557
668,29,3,881605433
99,282,3,885678753
553,661,5,879949324
741,399,2,891457456
458,474,4,886397109
546,145,4,885141502
630,930,3,885667551
504,1277,4,887832012
678,7,4,879544952
316,89,1,880854197
699,977,2,879147550
532,44,5,888637085
561,589,3,885807510
665,249,5,884290608
374,975,4,880936113
452,615,3,875261350
597,235,4,875340062
664,234,3,876526554
634,864,3,877368475
311,944,4,884366439
128,404,3,879968308
533,205,5,882902988
650,163,3,891386878
627,597,3,879531557
698,603,4,886366770
727,1231,3,883713082
447,11,4,878856208
181,1319,1,878962120
690,1207,3,881180138
664,47,4,876525076
605,176,4,879426339
521,655,4,885253904
146,1293,5,891458080
568,213,4,877907835
703,117,4,875242814
500,412,1,883876370
