userId,movieId,rating,timestamp
886,164,4,876033053
655,410,2,891585344
280,182,3,891700276
303,88,4,879468307
712,96,5,874729850
896,427,4,887158384
686,26,5,879546847
42,591,4,881110138
394,343,3,881130008
350,429,4,882345668
298,679,3,884183099
598,538,4,886711452
622,978,2,882591453
934,1135,3,891196117
710,501,3,882064435
882,501,5,879879807
802,748,4,875984776
804,513,5,879441937
791,294,3,879447940
679,97,3,884487300
495,590,4,888637612
870,654,4,875050801
916,23,4,880843997
363,80,4,891498434
917,1,3,882910888
851,930,3,875730312
864,88,4,888887469
727,840,2,883709884
860,678,3,887754112
288,286,4,886372862
639,863,4,891239702
643,572,3,891450341
930,210,2,879535713
650,158,2,891388149
889,193,4,880180191
815,333,3,887978234
624,275,4,879792493
279,374,1,888806649
768,284,1,883835210
434,1197,5,886724913
669,603,5,891260719
735,756,2,876698684
782,1387,3,891499278
503,580,3,880383236
895,151,5,879438101
59,517,5,888205714
392,528,5,891038371
448,270,5,891888137
592,750,5,886394208
659,673,4,891384499
