userId,movieId,rating,timestamp
207,12,3,878104200
6,246,3,883599509
268,158,2,875743678
450,70,4,882374497
370,98,4,879434937
235,327,3,889654594
207,562,2,875509507
436,447,1,887769444
256,1114,4,882153699
165,15,5,879525799
476,232,3,883364250
101,924,4,877136535
442,342,2,883388147
178,1016,4,882824253
255,672,2,883216544
222,176,4,878181804
495,139,2,888636810
429,550,3,882387350
416,197,5,893213103
435,1419,2,884133785
32,288,4,883709915
478,282,3,889398216
344,385,2,884901503
104,10,2,888465413
94,356,4,891722646
255,118,1,883216958
387,219,2,886481686
379,158,1,885063748
278,245,3,891295230
294,332,3,877818915
184,357,5,889913687
440,515,4,891578301
435,73,3,884132403
316,173,1,880853654
237,357,4,879376327
236,211,3,890116539
57,125,3,883697223
391,460,4,877400091
361,737,4,879441179
377,316,4,891297001
237,190,4,879376515
125,1246,2,892838687
87,48,4,879875649
314,280,3,877887034
487,501,4,883531122
407,99,4,876338883
495,674,3,888635995
487,252,1,883445079
474,649,4,887927588
144,187,4,888105312
