userId,movieId,rating,timestamp
836,1065,4,885754231
468,1070,5,875301653
823,721,4,878438695
916,472,3,880843697
2,272,5,888979061
920,270,3,884219993
741,66,3,891018266
484,176,4,891195298
708,1023,3,877326114
663,410,3,889492759
87,174,5,879875736
479,169,5,879460917
374,96,4,880938870
693,187,3,875482336
940,310,3,884800966
11,301,4,891902157
389,199,5,880165388
860,690,4,876750421
784,315,4,891386988
527,116,4,879456611
932,507,5,891249675
222,198,4,881059039
524,275,3,884832616
189,255,2,893277551
286,16,3,876521809
650,658,3,891387571
773,432,4,888539232
857,258,5,883432193
787,319,3,888979721
871,307,3,888192315
830,29,1,891899476
919,458,2,875289212
417,515,4,879646225
328,121,4,885048266
786,357,5,882842878
870,276,4,889717102
863,324,5,889289385
627,468,2,879530408
637,237,2,882903511
734,496,5,891025523
609,1,1,886896185
551,125,4,892783791
5,63,1,878844629
479,756,1,879462203
751,394,4,889297640
696,520,5,886404617
874,197,4,888633310
883,487,5,891755066
897,389,3,879991341
630,273,5,885666779
