userId,movieId,rating,timestamp
615,582,3,879447968
721,209,3,877150031
883,515,5,891692657
813,300,4,883752331
514,432,4,875311156
666,649,3,880568694
194,501,3,879548319
887,720,5,881380813
793,979,3,875104620
899,64,4,884121647
899,724,5,884122776
915,302,4,891029965
933,159,3,874854190
483,227,3,878953592
178,118,4,882824291
906,744,4,879435524
417,153,5,879647580
106,59,4,881453318
797,257,5,879439362
886,24,4,876031973
913,169,4,880757553
932,170,4,891248967
548,471,5,891415709
885,476,4,885713062
223,173,5,891550711
845,286,5,885409719
535,632,4,879618965
23,919,5,874784440
802,646,4,875986155
936,252,2,886833099
661,50,5,876013935
933,125,4,874854251
586,227,2,884062010
524,212,5,884635326
889,742,3,880177219
450,1126,4,887661961
932,185,4,891250392
941,273,3,875049038
843,199,3,879446503
848,479,5,887040302
553,607,4,879949107
251,202,4,886271920
731,133,1,886184852
380,174,4,885478924
943,217,3,888640067
894,350,3,886027788
397,12,4,885349790
860,70,5,885991040
854,156,3,882813574
332,554,3,888360460
