userId,movieId,rating,timestamp
223,476,3,891550349
286,47,4,877532419
348,412,2,886523560
188,568,4,875072583
346,22,5,874948059
98,629,5,880499111
162,1011,4,877636370
85,385,3,879455021
459,358,2,879561783
92,167,3,875656557
108,304,3,879879662
327,132,5,887820828
309,331,5,877370356
23,95,4,874786220
43,742,5,883955650
450,710,3,882468931
234,1203,4,892079910
108,718,4,879879985
343,66,3,876406421
305,963,4,886322635
314,762,4,877886443
319,340,3,879975481
345,1053,3,884993903
437,710,4,880140822
225,1203,5,879540778
401,71,2,891033549
472,258,5,892790953
312,633,5,891698951
194,31,3,879549793
450,660,4,887660762
64,209,5,889737654
65,65,3,879216672
59,963,5,888204757
447,9,2,878854195
11,423,5,891904174
256,38,4,882164927
85,195,3,882995132
471,95,4,889827822
407,1118,4,876340043
383,427,5,891192748
214,752,2,891542578
145,209,4,882181659
389,475,5,879915780
463,455,3,877385457
405,1384,1,885549746
177,154,4,880130600
456,274,3,881371977
174,388,1,886515335
224,280,4,888104353
244,410,4,880606593
